id,annearn,occprest,sei,age,yearsed,gender,ln_earn,literacy,unemp,parented,Ethnicity,Language,Education
4.09E+10,15600,42,29,26,12,1,5.707110264748875,210.51149999999998,0,11.671494501487752,5,5,2
7.68E+10,1755,29,31,26,12,0,4.564348191467836,265.96333333333337,0,12,1,5,3
6.42E+10,36400,61,76,40,16,0,6.55250788703459,348.257,0,16,5,5,5
3.17E+10,1920,31,28,49,9,0,4.330733340286331,212.54906666666668,0,6,5,5,1
6.62E+10,26000,45,36,32,13,0,6.2166061010848646,284.0079666666667,0,12,5,5,3
8.57E+10,13000,22,37,32,12,0,5.5053315359323625,222.97666666666666,0,6.167741855850825,3,4,2
3.01E+10,17940,44,51,29,12,1,6.030685260261263,242.0671,0,12,1,5,3
5.21E+10,13000,43,42,47,12,0,5.351858133476067,251.98563333333334,0,8,5,5,3
6.13E+10,196,23,22,52,11,1,4.574710978503383,267.6254,1,4.1389115418534255,5,5,1
2.11E+10,26000,54,44,29,12,0,6.2166061010848646,282.4696333333333,0,12,2,1,2
4.01E+10,30992,39,30,47,13,0,6.391917113392602,297.9506666666667,0,14,5,5,3
6.13E+10,26000,52,65,36,13,1,6.2166061010848646,304.4878,0,9.552133363814304,5,5,3
7.66E+10,NA,31,30,27,11,0,4.964684838764618,212.0549,0,6.7309780026102235,2,5,1
5.54E+10,13000,22,38,46,13,1,5.786897381366708,332.8676,0,11,5,5,3
4.13E+10,13920,27,34,32,11,0,5.638354669333745,192.3316,1,13,1,5,1
4.09E+10,44980,34,29,56,9,0,6.795705775173514,139.88986666666668,0,4.5,1,5,1
2.19E+10,21840,51,45,51,14,1,6.040254711277414,269.5874,0,10.5,1,5,4
1.15E+10,15704,64,79,37,16,1,5.993961427306569,293.15133333333335,0,14,5,2,5
3.10E+10,10920,30,32,49,10,1,5.351858133476067,241.56816666666666,0,11.610618818114263,5,5,1
6.61E+10,9000,32,36,30,8,1,5.1647859739235145,274.95613333333336,0,1.0115503245160165,5,5,1
4.20E+10,15600,44,51,37,14,1,5.993961427306569,291.66863333333333,0,12,4,2,4
4.11E+10,NA,30,33,42,12,1,NA,294.82216666666665,1,12,5,5,3
7.30E+10,6040,33,25,51,8,1,5.0238805208462765,159.6533,1,2.5,1,5,1
4.01E+10,NA,24,29,32,9,0,4.969040074775784,129.72916666666666,0,0,1,5,1
5.16E+10,28600,49,64,40,18,0,6.478509642208569,346.41616666666664,0,15.5,5,5,6
6.87E+10,NA,42,29,27,10,1,4.77654379586645,240.50226666666666,0,10,5,5,1
6.67E+10,20800,30,29,51,9,1,5.993961427306569,273.84956666666665,0,13.372430401172476,5,5,1
6.64E+10,31200,24,40,41,12,0,6.398594934535208,276.26733333333334,0,10,5,5,3
7.33E+10,16640,74,84,41,16,1,5.860786223465865,293.0382333333333,0,17,3,3,5
3.31E+10,NA,66,73,30,16,0,5.984109573717966,319.30966666666666,0,15,5,5,5
2.11E+10,7800,22,28,57,12,1,5.262690188904886,210.4955,0,6.905068472615245,5,2,3
4.03E+10,14560,27,34,35,12,0,5.638354669333745,311.05053333333336,0,12,5,5,3
3.32E+10,57200,75,92,31,18,0,7.00397413672268,365.5928666666667,0,14,5,5,6
1.10E+10,NA,36,33,37,13,1,NA,275.4497333333333,1,9,5,5,3
4.03E+10,14700,24,29,58,12,0,5.683579767338681,352.02923333333337,0,10.410513477113696,5,5,3
8.12E+10,18304,25,25,47,12,1,5.8664680569332965,273.97223333333335,0,12,2,1,3
7.34E+10,26670,39,34,49,12,0,6.255750041753367,234.3205,0,8.5,1,5,3
8.13E+10,45240,37,38,27,12,0,6.769641976852503,379.4262,0,12.5,5,5,2
4.01E+10,129216,59,72,37,13,0,7.824445930877619,317.737,0,8,3,1,3
3.16E+10,4000,42,29,47,12,1,4.9344739331306915,239.90863333333334,0,8.112775489504736,1,5,3
3.12E+10,NA,74,84,31,16,0,6.124776151884582,395.3225,0,15,5,5,5
5.18E+10,21600,66,80,54,16,1,6.359573868672378,330.0167,0,11.5,5,5,5
3.21E+10,8400,22,28,46,12,0,5.303304908059076,212.3608,1,12,1,5,3
5.21E+10,26000,42,39,43,8,0,6.2166061010848646,204.41570000000002,0,12,5,5,1
3.04E+10,490,36,39,49,12,1,6.311734809152915,298.24063333333334,0,9,5,5,3
2.21E+10,22984,24,42,45,16,1,6.093569770045136,342.05240000000003,0,16,5,5,5
6.83E+10,15925,46,62,31,18,1,5.8805329864007,337.3243,0,12.5,5,5,6
5.52E+10,14508,31,29,59,12,1,5.634789603169249,217.87893333333332,0,9.5,5,4,3
3.33E+10,18200,43,35,34,16,1,5.8888779583328805,246.48516666666666,0,12,2,1,5
2.25E+10,16640,28,37,38,12,1,5.771441123130016,333.6277,0,11,5,5,3
2.10E+10,7020,35,49,27,12,1,5.303304908059076,240.4915,1,14,1,5,3
3.33E+10,28600,30,36,25,12,1,6.311734809152915,206.5112,0,10.054546685587725,5,5,3
6.72E+10,9750,31,36,51,9,0,5.220355825078324,274.674,0,9,5,5,1
3.01E+10,41600,66,73,50,18,0,6.68586094706836,387.8664,0,16,5,5,6
3.12E+10,4350,23,22,44,12,1,5.017279836814924,253.4015,0,10,1,5,3
5.43E+10,57200,51,70,36,16,0,7.00397413672268,323.3045333333333,0,9.5,5,2,5
6.10E+10,14300,68,87,25,16,0,5.62040086571715,337.6902666666667,0,16,3,4,5
5.52E+10,9900,46,62,40,14,0,5.303304908059076,314.2950666666666,0,18,5,5,4
3.02E+10,60476,53,69,40,16,0,7.059617628291383,377.8736,0,14,5,5,5
4.01E+10,26000,41,31,29,14,1,6.2166061010848646,229.60003333333333,0,7.5,2,1,4
7.62E+10,9672,66,80,39,16,1,5.231108616854587,308.28563333333335,0,13,5,5,5
8.01E+10,35360,71,88,36,18,1,6.523562306149512,366.3505666666667,0,14.5,5,5,6
3.05E+10,19200,47,38,58,12,1,5.910796644040527,303.54376666666667,0,12,5,5,3
3.33E+10,41600,64,85,33,18,0,6.68586094706836,313.93853333333334,0,12,5,5,6
4.14E+10,20800,49,64,50,12,0,5.993961427306569,251.883,0,12,5,5,3
6.51E+10,16952,36,32,36,13,1,5.860786223465865,297.7264666666667,0,12,5,5,3
6.71E+10,13910,20,32,39,13,0,5.564520407322694,197.41906666666665,0,6,5,4,3
4.03E+10,17160,39,37,50,12,1,5.799092654460526,304.28383333333335,0,12,5,5,3
6.12E+10,33020,35,38,54,0,0,6.455198563340122,141.69233333333335,0,0,2,1,1
3.14E+10,46800,40,48,56,12,0,6.803505257608338,310.86353333333335,0,5,5,5,2
3.22E+10,32500,61,76,47,16,1,6.439350371100098,343.04386666666664,0,15,5,5,5
6.83E+10,1488,58,51,26,16,0,4.7535901911063645,378.5400333333333,1,12,5,5,5
6.43E+10,20800,40,45,27,16,0,5.993961427306569,363.35693333333336,0,15.5,5,5,5
5.21E+10,18304,28,25,51,11,0,5.860786223465865,253.73356666666666,0,9,5,5,1
6.69E+10,NA,51,64,58,4,0,7.024334607414209,49.2525,0,2,5,5,1
3.31E+10,52000,51,70,39,18,0,6.90875477931522,313.6125,0,1.5,5,5,6
3.28E+10,13000,64,79,40,16,1,5.5254529391317835,343.55986666666666,0,12,5,5,5
4.08E+10,114400,51,64,54,14,0,7.696667081526462,326.98273333333333,1,12,5,5,4
3.09E+10,20280,44,51,49,12,0,5.968707559985366,258.361,0,8,5,5,3
3.03E+10,38376,52,69,41,18,0,6.621405651764134,336.90203333333335,0,14.5,5,5,6
2.19E+10,22100,50,52,30,14,0,6.054439346269371,346.5962,0,17,5,5,4
3.33E+10,15600,22,37,38,12,0,5.707110264748875,289.85726666666665,0,14,5,5,3
4.13E+10,10244,29,25,46,5,1,5.303304908059076,142.46396666666666,0,2,2,1,1
1.18E+10,20800,47,55,34,14,0,5.993961427306569,315.9732,0,12.5,5,5,4
8.15E+10,16120,33,51,43,14,0,5.929589143389895,340.1892666666667,1,16,2,5,4
8.43E+10,8840,64,86,25,16,1,5.993961427306569,326.29403333333335,0,12.5,5,5,5
7.34E+10,25064,74,84,28,16,0,6.180016653652572,285.8287,0,8,1,5,5
6.15E+10,10920,17,21,45,12,0,5.638354669333745,226.76579999999998,0,3.5,5,5,3
5.16E+10,36400,51,64,43,18,0,6.55250788703459,342.2361666666667,0,12,5,5,6
8.57E+10,25000,49,64,32,16,0,6.2166061010848646,336.3264,0,10,5,5,5
7.61E+10,5270,42,36,29,13,1,5.303304908059076,307.8672666666667,0,12,5,5,3
1.13E+10,15600,31,32,30,16,0,5.707110264748875,231.7936,0,12,1,5,5
1.05E+10,26000,35,30,44,12,1,6.220590170099739,296.1920666666667,0,12.5,5,5,2
7.32E+10,20800,50,58,32,16,1,5.993961427306569,306.5829,0,13,5,5,5
7.33E+10,11730,46,38,49,10,1,5.429345628954441,184.92866666666666,0,7,5,4,1
4.12E+10,13760,34,45,29,12,1,5.602118820879701,241.28046666666668,1,12,1,5,3
7.62E+10,12672,39,31,26,12,0,5.666426688112432,271.1185,0,12,5,5,3
4.17E+10,NA,36,27,33,3,0,5.689482096843656,64.43163333333334,0,1.5,2,1,1
4.11E+10,8008,48,64,32,12,1,5.993961427306569,283.53193333333337,0,12,5,5,3
6.51E+10,5424,64,79,29,14,1,5.66988092298052,233.48536666666666,0,9,4,5,4
5.07E+10,NA,61,76,34,18,0,6.256438887662041,304.0021,0,13,1,5,6
1.19E+10,26000,27,31,54,12,0,6.2166061010848646,282.2379666666667,0,10,5,5,3
1.03E+10,17420,47,38,35,14,1,5.817111159963204,349.1857,0,16,5,5,4
4.02E+10,1080,51,52,55,16,0,5.62040086571715,289.2891333333333,1,12,5,5,5
6.65E+10,14400,30,36,31,16,1,5.707110264748875,246.402,0,11,1,5,5
6.46E+10,31200,45,49,37,14,0,6.398594934535208,324.6168666666667,0,11,5,5,4
1.01E+10,41600,66,73,32,16,1,6.68586094706836,363.78433333333334,0,15,5,5,5
3.16E+10,11040,32,30,29,12,0,5.375278407684165,276.6299333333333,0,11,5,5,3
6.03E+10,NA,47,38,25,13,0,NA,316.8212,1,12.5,5,5,3
8.01E+10,23244,33,34,38,13,1,6.102558594613569,224.77493333333334,0,18,1,5,3
7.54E+10,NA,44,51,46,18,1,6.34602079098758,275.4612333333333,0,15,5,5,6
8.12E+10,NA,24,29,33,12,0,5.170483995038151,229.36203333333333,0,7.2431177019346435,1,5,3
6.70E+10,88400,74,87,30,18,0,7.438971592395862,366.7608333333333,0,18,5,5,6
3.09E+10,8164,36,29,34,10,0,5.424950017481403,274.3576,1,4.5,5,5,1
5.08E+10,29900,66,73,57,14,1,6.478509642208569,243.72716666666665,0,14,1,4,4
8.52E+10,8840,36,33,25,14,1,5.5254529391317835,298.1847333333333,1,12.5,5,5,4
3.05E+10,30500,64,79,36,14,1,6.398594934535208,246.43603333333334,0,13,1,5,4
2.11E+10,21000,34,35,28,14,0,6.3561076606958915,267.6114,0,8.5,1,5,4
2.21E+10,13000,52,65,43,18,0,5.5254529391317835,290.7889,0,14,5,5,6
6.09E+10,NA,31,28,49,6,0,5.871155385013878,85.05969999999999,0,6.580385981128342,5,5,1
5.16E+10,28600,52,69,36,16,1,6.289715570908998,316.5595,0,18,5,5,5
4.12E+10,NA,33,28,33,6,0,NA,106.16373333333334,1,1,2,1,1
3.05E+10,8400,24,29,35,9,0,5.303304908059076,168.70786666666666,1,11,1,5,1
6.09E+10,41288,39,45,47,13,0,6.674561391814426,291.96933333333334,0,8,5,5,3
2.04E+10,15600,36,29,26,12,1,5.707110264748875,287.74803333333335,0,14,1,5,3
8.55E+10,28600,43,63,38,16,1,6.311734809152915,324.2479666666667,0,15,5,5,5
4.09E+10,NA,65,64,58,12,0,6.90875477931522,340.0895,0,12,5,5,3
6.12E+10,3114,64,87,32,16,1,5.303304908059076,317.0588333333333,0,13,5,5,5
6.09E+10,10192,54,80,43,16,1,5.278114659230517,319.3842333333333,0,10,5,5,5
8.01E+10,41600,48,67,25,16,1,6.68586094706836,371.7529333333333,0,14,5,5,5
6.43E+10,NA,36,32,39,12,0,5.198497031265826,323.42983333333336,0,13,5,5,3
6.47E+10,19760,35,27,56,13,0,5.942799375126701,357.33453333333335,0,8,5,4,3
5.62E+10,13000,34,27,35,8,0,5.5254529391317835,226.5434,0,15,5,5,1
1.07E+10,26000,46,38,52,6,1,6.2166061010848646,195.17396666666667,0,3.1382129945024237,1,5,1
2.01E+10,NA,39,41,44,12,1,7.282387460705655,300.3516666666667,0,8,5,5,3
4.11E+10,45500,70,90,39,18,0,6.775366090936392,285.5858,0,14,5,5,6
3.32E+10,NA,29,31,34,12,0,NA,286.5923,1,8,1,5,3
2.05E+10,52000,64,85,27,16,0,6.90875477931522,380.5416666666667,0,16,5,5,5
3.31E+10,NA,51,64,35,13,0,6.3013856285222785,231.97203333333334,0,6,2,5,3
1.05E+10,23400,51,87,29,18,0,6.111467339502679,368.55736666666667,0,17,5,2,6
3.27E+10,8216,17,29,31,9,1,5.017279836814924,170.9514,0,12,1,5,1
1.17E+10,23920,47,38,40,12,1,6.133398042996649,252.08406666666667,0,9,5,4,3
4.11E+10,28600,42,51,33,14,1,6.311734809152915,278.30893333333336,0,14,1,5,4
5.07E+10,61256,74,84,43,18,1,7.072421900537371,300.1833666666667,0,8,1,5,6
7.33E+10,48000,64,85,36,16,1,6.836259277277067,376.4775333333333,0,14.5,5,5,5
2.04E+10,50700,46,51,41,16,0,6.878326468291325,404.198,0,9.5,5,5,5
4.10E+10,26000,46,38,35,14,1,6.2166061010848646,274.18106666666665,0,12,1,5,4
6.87E+10,83200,48,64,27,16,0,7.346655163176539,364.07143333333335,0,12,5,5,5
8.01E+10,36400,39,41,32,12,0,6.55250788703459,304.3326666666667,0,11,5,5,3
4.19E+10,13000,46,43,38,14,1,5.5254529391317835,319.01913333333334,0,12,5,2,4
6.44E+10,13000,23,28,25,12,0,5.5254529391317835,262.12,0,14.605239671357236,5,5,3
6.08E+10,38012,63,75,34,14,1,6.595780513961311,324.63523333333336,0,11,5,5,4
6.09E+10,23500,36,29,50,13,1,6.111467339502679,313.0166,0,8,5,5,3
3.20E+10,13000,42,29,31,14,1,5.5254529391317835,233.42073333333335,0,12,2,1,4
3.01E+10,NA,38,34,31,6,1,NA,81.85696666666666,1,3,1,5,1
8.15E+10,33800,39,41,42,11,0,6.478509642208569,287.37063333333333,0,10,5,5,1
7.64E+10,16276,37,49,54,13,0,5.831882477283517,262.9452,0,10,5,5,3
8.01E+10,99996,60,74,56,16,0,7.562161631225652,341.1641333333333,0,18,5,5,5
3.10E+10,39000,69,74,43,16,1,6.621405651764134,325.0721,0,14,5,5,5
6.12E+10,3900,47,38,26,13,1,5.303304908059076,229.6894333333333,1,2,1,5,3
2.19E+10,16640,44,51,30,13,1,5.771441123130016,274.3183666666667,0,9,5,5,3
2.20E+10,29900,50,63,52,12,0,6.3561076606958915,344.3381333333333,0,12,5,5,3
1.16E+10,15600,51,64,33,18,0,5.993961427306569,216.50146666666666,1,10.5,5,5,6
3.15E+10,16380,35,24,33,12,1,5.752572638825633,267.49713333333335,0,16,1,5,3
2.17E+10,NA,51,50,31,13,1,5.894726188806301,290.5763666666667,0,2,2,1,3
6.09E+10,10192,47,61,53,16,1,5.303304908059076,279.1374333333333,0,16,5,5,5
3.21E+10,NA,64,79,32,16,1,6.149948383406867,315.9918666666666,0,13,5,5,5
8.08E+10,36400,51,64,29,13,1,6.55250788703459,327.44506666666666,0,12.5,5,5,3
4.13E+10,10400,40,34,48,8,0,5.7899601708972535,159.6533,1,4.5,1,4,1
8.43E+10,15132,42,63,38,13,0,5.673323267171493,336.75213333333335,0,7,5,5,3
2.09E+10,23400,51,70,36,16,1,6.111467339502679,290.33046666666667,0,8,5,5,5
5.19E+10,10504,52,74,30,16,0,5.327876168789581,344.88616666666667,1,15.5,5,5,5
4.06E+10,7800,29,32,49,12,0,5.262690188904886,283.65866666666665,0,10,5,5,2
3.13E+10,52000,37,38,41,13,1,6.90875477931522,269.8464666666667,0,6.5,5,5,3
5.06E+10,31200,53,52,36,12,0,6.398594934535208,244.44886666666667,0,12.5,5,5,3
8.12E+10,NA,63,76,32,18,1,6.050505806576982,336.4755666666667,0,16,5,5,6
2.12E+10,60008,74,93,42,18,0,7.051855622955894,359.61513333333335,0,10.5,5,5,6
3.33E+10,3200,44,51,37,12,1,3.7612001156935624,249.70983333333334,0,12.5,1,5,2
6.50E+10,14300,24,32,36,16,0,5.616771097666572,312.45913333333334,0,18,5,5,5
3.28E+10,7800,32,38,31,10,0,5.017279836814924,258.45913333333334,0,13,5,5,1
3.21E+10,6500,22,22,42,12,1,4.867534450455582,241.68603333333334,1,8,2,1,3
8.07E+10,44200,42,32,52,16,1,7.0909098220799835,252.5668,0,8,5,5,5
1.05E+10,49400,53,74,31,16,0,6.85751406254539,336.02556666666663,0,12,5,5,5
3.21E+10,28200,42,32,27,13,0,6.311734809152915,168.825,0,7.101612273489039,1,5,3
6.12E+10,28080,51,62,48,13,0,6.3578422665081,336.1290333333333,0,11,5,5,3
8.57E+10,61600,51,64,48,14,0,7.079184394609668,365.05233333333337,0,17,5,2,4
3.04E+10,NA,30,40,35,16,0,6.374696302440514,261.68423333333334,0,13,5,5,5
7.62E+10,15600,47,38,31,13,1,5.786897381366708,310.7029,0,14,5,5,3
7.55E+10,3120,29,31,34,12,0,5.198497031265826,264.84093333333334,0,8.5,5,5,3
4.15E+10,NA,28,40,54,12,1,5.68043446786472,233.8211,0,7.073849469616386,1,5,3
7.33E+10,12800,37,32,31,12,1,5.857933154483459,265.7142666666667,0,12,5,5,3
6.11E+10,22984,33,39,35,12,0,6.093569770045136,297.72153333333335,0,12,1,5,3
3.21E+10,15708,30,29,43,7,0,5.786897381366708,153.62856666666667,0,3.5,2,1,1
8.01E+10,62400,74,84,40,18,0,7.0909098220799835,262.73636666666664,0,17,5,2,6
2.08E+10,41080,51,64,31,16,0,6.670766320845874,306.70213333333334,0,10,5,5,5
2.02E+10,15600,40,37,27,12,0,5.739792912179234,309.71753333333334,0,13.9468763352906,5,5,3
6.03E+10,10080,46,38,51,14,1,6.2166061010848646,298.9490333333333,1,10,5,5,4
2.08E+10,20800,51,64,27,18,1,5.993961427306569,329.71133333333336,0,14,5,5,6
1.02E+10,12636,33,30,30,14,0,6.2166061010848646,265.80736666666667,0,13,5,5,4
2.07E+10,23400,31,29,33,11,0,6.1441856341256456,185.39000000000001,0,11,5,5,1
2.12E+10,19760,36,30,34,11,0,5.942799375126701,231.57326666666668,0,7,5,2,1
6.04E+10,6644,46,38,49,12,1,4.836281906951478,311.87596666666667,0,8.5,5,5,3
8.13E+10,32500,47,38,40,18,1,6.439350371100098,261.24053333333336,0,16,1,5,6
4.06E+10,24024,33,34,33,14,0,6.137727054086234,406.75503333333336,0,12.5,5,5,4
3.21E+10,5940,27,34,55,12,0,5.5254529391317835,263.3498333333333,0,10.75192191268118,1,5,2
3.10E+10,19200,36,33,37,13,0,5.929589143389895,232.3768,0,14.932166792228871,1,5,3
5.19E+10,24076,30,31,35,12,0,6.1441856341256456,319.53659999999996,0,5,5,5,3
3.17E+10,1920,41,37,47,14,1,3.9318256327243257,303.3423666666667,0,5,2,1,4
3.19E+10,NA,31,27,33,13,1,NA,283.69033333333334,1,9,1,5,3
3.16E+10,NA,41,29,26,12,1,5.5648835824639145,201.99023333333332,0,8,1,5,3
6.87E+10,15600,46,38,38,16,1,5.707110264748875,322.97276666666664,0,8,5,5,5
1.04E+10,12600,41,29,55,8,0,5.707110264748875,243.22186666666667,0,9,1,5,1
2.02E+10,18720,33,39,29,13,0,5.8888779583328805,267.81803333333335,0,12.5,1,5,3
5.16E+10,27040,74,83,40,16,1,6.240275845170769,321.16536666666667,0,18,5,4,5
5.17E+10,2600,43,63,49,12,1,4.2626798770413155,245.22956666666667,0,5.160886433105287,5,4,3
1.03E+10,2340,43,37,44,13,1,5.1298987149230735,242.97296666666665,0,7.5,1,5,3
3.29E+10,32500,37,33,50,14,1,6.439350371100098,310.34999999999997,0,9,5,5,4
6.08E+10,NA,33,28,31,13,0,5.613384975374636,284.4223666666667,0,13,5,5,3
3.21E+10,15600,34,38,39,14,1,5.707110264748875,211.45659999999998,0,12,1,2,4
3.32E+10,6480,35,31,28,12,1,5.198497031265826,235.67216666666667,0,2,2,1,3
5.42E+10,NA,43,31,32,12,1,4.7535901911063645,195.92323333333331,1,12,1,5,3
8.01E+10,NA,74,93,38,16,0,7.1316985104669115,366.73853333333335,0,12,5,5,5
3.01E+10,6300,22,37,28,14,1,5.14166355650266,256.3435666666667,1,12,1,5,4
6.04E+10,21840,52,69,26,14,1,6.2166061010848646,358.37913333333336,1,13,5,5,4
3.05E+10,NA,21,35,31,11,1,6.093223448733705,221.67343333333335,0,2,2,1,1
4.03E+10,NA,33,51,36,16,0,5.599556126595916,307.7119666666667,0,16,5,5,5
3.22E+10,6000,25,37,27,13,1,4.836281906951478,264.7859666666667,0,10.175466566641289,2,5,3
3.03E+10,23400,42,36,35,14,1,6.111467339502679,297.375,0,14,1,5,4
7.51E+10,10400,60,51,41,13,1,5.303304908059076,333.7391666666667,0,4.5,5,5,3
8.13E+10,54444,75,92,45,18,0,7.1316985104669115,372.39933333333335,0,14.5,5,5,6
3.06E+10,25012,66,80,50,16,1,6.1779441140506,283.5227,0,8,2,5,5
5.53E+10,12220,47,38,46,12,0,5.4638318050256105,272.8077333333333,0,10,5,5,3
5.08E+10,14300,51,52,57,16,0,6.311734809152915,280.4411333333333,0,12.5,5,2,5
6.43E+10,28080,36,38,42,16,0,6.293419278846481,331.57886666666667,0,12,5,5,5
1.13E+10,52000,58,81,40,16,1,6.90875477931522,326.7422666666667,0,10.5,1,5,5
4.15E+10,15300,44,51,36,12,1,6.329720905522696,268.25350000000003,0,12,5,5,3
6.09E+10,36764,45,46,30,13,0,6.5638555265321274,297.24623333333335,0,6,5,5,3
1.09E+10,20800,26,29,57,7,0,5.993961427306569,276.6417666666667,0,9.5,5,2,1
3.12E+10,3588,43,37,30,12,1,4.394449154672439,298.47786666666667,0,12,1,1,3
5.16E+10,28600,52,69,48,16,1,6.311734809152915,197.00016666666667,0,11.5,1,5,5
5.12E+10,10800,35,40,41,12,1,5.860786223465865,268.7486,0,12,5,5,3
7.62E+10,NA,74,84,34,14,1,7.065211179381933,386.4535333333333,0,15,5,2,4
8.01E+10,16900,66,80,37,16,1,5.7899601708972535,257.52683333333334,0,12,5,2,5
6.08E+10,45968,50,47,51,12,0,6.786716950605081,303.7561,0,12,5,5,3
5.63E+10,NA,22,23,58,12,1,5.278620140823609,286.6468,0,8,5,5,3
6.15E+10,20800,30,37,38,14,1,5.993961427306569,260.42539999999997,0,12,5,5,4
8.41E+10,26000,51,37,33,16,1,6.2166061010848646,385.6186666666667,0,18,5,2,5
6.12E+10,21164,42,51,26,13,0,6.013715156042802,224.53203333333335,0,12,1,5,3
6.05E+10,22360,64,79,32,18,1,6.501289670540389,301.1568,0,12,5,5,6
3.01E+10,NA,32,39,28,13,1,NA,307.07196666666664,1,15,1,5,3
7.66E+10,NA,32,28,27,12,0,4.586394664702499,357.33453333333335,0,12,5,5,3
5.54E+10,11492,52,65,43,12,1,5.993961427306569,235.5824,0,11,5,5,3
1.13E+10,91000,71,88,57,18,0,7.4645098346365275,347.02506666666665,0,8,5,4,6
4.06E+10,15600,35,44,54,16,1,5.707110264748875,335.75603333333333,0,16,5,5,5
5.61E+10,39000,47,54,46,13,0,6.621405651764134,337.10673333333335,0,5.5,5,5,3
7.31E+10,7700,45,36,26,13,0,5.420534999272286,236.48583333333335,1,9,5,5,3
1.08E+10,37500,63,85,28,18,0,6.587550014824796,368.98333333333335,0,12,5,5,6
2.25E+10,NA,47,49,33,12,0,6.4988483144577796,344.0876333333333,0,12,5,5,3
8.54E+10,268,25,38,28,12,1,4.948759890378168,334.6317666666667,1,12.5,5,2,3
3.11E+10,41600,65,73,45,14,1,6.68586094706836,336.91386666666665,0,10.5,5,5,4
4.12E+10,28600,74,84,50,16,0,6.311734809152915,319.1598333333333,0,17,5,5,5
2.07E+10,33800,51,64,36,14,1,6.478509642208569,314.31323333333336,0,17,5,5,4
4.17E+10,15400,42,32,31,6,0,5.700443573390687,120.83030000000001,0,0,2,1,1
6.46E+10,41860,65,76,49,16,0,6.692083742506628,334.5691,0,6.5,5,5,5
6.44E+10,18200,42,29,31,12,1,5.860786223465865,281.59146666666663,0,12,5,5,3
6.05E+10,27144,51,64,51,14,1,6.255750041753367,316.2849,0,10,5,5,4
7.29E+10,56100,51,64,51,14,1,7.00397413672268,324.44896666666665,0,11,5,5,4
4.15E+10,12672,39,34,36,8,0,5.517452896464707,288.12783333333334,0,16,5,5,1
7.57E+10,NA,43,37,45,14,1,6.6610929465825075,317.49763333333334,0,9.5,1,5,4
4.15E+10,NA,30,28,48,16,1,5.733341276897746,300.5355,0,12,5,5,5
3.01E+10,72540,72,96,36,18,0,7.3783837129967145,385.9472666666667,0,15,5,5,6
6.10E+10,41600,66,73,28,14,1,6.68586094706836,260.0835,0,12,5,5,4
3.01E+10,26000,34,38,58,14,1,6.2166061010848646,320.1762,0,15,1,5,4
3.13E+10,31200,51,64,45,12,1,6.398594934535208,314.2561,0,11.355813921309736,5,5,3
7.64E+10,2048,36,32,38,14,0,5.081404364984463,306.0864666666667,1,8,5,5,4
6.09E+10,41600,64,79,44,18,0,6.68586094706836,331.6731666666667,0,10,5,5,6
7.29E+10,24024,42,47,42,14,0,6.137727054086234,298.0887666666667,0,12,5,5,4
4.06E+10,5200,23,27,51,0,1,4.61512051684126,83.41586666666667,0,0,2,1,1
7.57E+10,52000,51,64,45,12,0,6.90875477931522,336.02706666666666,0,8.5,1,5,3
4.16E+10,34996,49,63,53,14,1,6.513230110912307,365.2961666666667,0,14,5,5,4
6.71E+10,43732,42,66,35,18,0,6.731018100482083,356.9039,0,17,5,5,6
5.07E+10,52000,53,69,34,13,1,6.90875477931522,271.9051,0,9,1,5,3
6.06E+10,17885,43,37,27,14,1,5.84354441703136,335.2339,0,12,1,5,4
3.21E+10,6500,66,73,26,16,1,6.2166061010848646,300.0525666666667,0,14,1,5,5
7.32E+10,21788,50,63,28,16,0,6.040254711277414,332.6656,0,15,5,5,5
8.12E+10,13000,51,64,36,13,0,5.5254529391317835,296.7592,0,12.5,5,5,3
5.15E+10,3600,33,34,42,10,1,5.017279836814924,275.9493,0,7.5,5,5,1
6.09E+10,2756,47,61,40,14,1,3.9318256327243257,291.5874,0,17,5,5,4
6.47E+10,10000,47,38,43,12,1,5.420534999272286,213.23843333333335,0,9.932187982732264,5,5,3
8.01E+10,26000,34,32,40,13,0,6.2166061010848646,234.06306666666666,0,12,5,5,3
4.05E+10,NA,45,38,26,12,0,6.253935086913723,298.81143333333335,0,12,5,5,3
2.05E+10,2544,66,80,25,16,0,5.5254529391317835,384.4193666666667,1,13,5,5,5
2.04E+10,52000,48,53,33,14,0,6.90875477931522,276.65956666666665,0,12,1,5,4
1.11E+10,9432,49,64,40,12,1,5.666426688112432,259.1572,1,9,5,5,3
8.57E+10,10400,22,39,55,12,0,5.707110264748875,263.2407333333333,0,3,5,5,3
8.42E+10,13000,35,33,25,13,0,5.5254529391317835,257.399,0,12,5,5,3
1.01E+10,33280,46,62,45,16,0,6.46302945692067,323.45703333333336,0,16,5,5,5
7.30E+10,15704,28,17,36,12,1,5.707110264748875,109.8541,0,14.037935143444653,2,1,3
4.16E+10,26000,51,62,34,12,1,6.2166061010848646,271.5094,0,12,5,5,3
6.12E+10,18200,44,51,41,13,1,5.860786223465865,252.06543333333332,0,9,2,2,3
5.52E+10,52000,33,28,43,12,0,6.90875477931522,217.87893333333332,0,6,5,5,3
6.62E+10,19552,44,51,37,13,1,5.932245187448011,217.22343333333333,0,2.5,5,5,3
